city,month,temperature_celsius,humidity_percent,device_type,star_rating,usage_hours,energy_consumption_kwh
Satara,5,31.1,56.0,Air Conditioner,1,3.6,11.3186
Mumbai,10,31.7,75.5,Desktop Computer,1,4.5,1.6503
Satara,10,26.2,77.7,Room Heater,1,5.2,13.5568
Satara,10,15.4,90.5,Room Heater,3,3.4,6.8513
Mumbai,10,47.7,61.4,Desktop Computer,4,13.8,3.8508
Mumbai,10,32.5,74.5,Air Conditioner,5,18.4,37.6994
Mumbai,8,31.2,84.5,Iron,2,1.0,1.1797
Satara,9,27.6,61.3,Ceiling Fan,3,7.6,0.7373
Mumbai,6,32.6,84.9,LED TV,3,7.3,0.7
Satara,3,34.6,56.2,Ceiling Fan,1,23.6,3.4925
Mumbai,3,30.4,67.8,Washing Machine,4,1.7,0.866
Mumbai,3,26.4,55.3,Washing Machine,3,1.4,0.7883
Mumbai,4,33.9,61.8,Water Heater (Geyser),2,2.6,7.6417
Satara,8,28.2,46.7,Washing Machine,1,20.3,14.5288
Satara,4,29.6,42.5,LED TV,4,6.9,0.5382
Satara,10,26.4,56.2,Refrigerator,3,21.2,4.0194
Satara,8,24.4,80.2,Washing Machine,5,1.1,0.4503
Satara,8,22.3,80.2,LED TV,3,5.2,0.4687
Mumbai,7,14.0,17.2,Washing Machine,2,7.4,4.0835
Mumbai,12,30.5,73.6,Washing Machine,4,0.8,0.4051
Mumbai,1,28.7,69.3,Water Heater (Geyser),4,0.8,1.8654
Satara,3,26.3,45.5,Desktop Computer,4,8.3,2.0234
Mumbai,6,30.7,82.9,Iron,2,0.9,1.0817
Mumbai,7,29.7,92.8,LED TV,2,3.2,0.3284
Satara,11,19.2,26.7,Water Heater (Geyser),4,19.3,37.7419
Satara,10,34.2,25.7,LED TV,2,22.4,2.1618
Mumbai,4,32.9,75.2,LED TV,1,3.9,0.4328
Mumbai,4,29.8,61.8,Iron,3,0.8,0.872
Mumbai,5,33.8,64.1,Microwave Oven,5,1.2,1.3917
Mumbai,1,25.0,63.7,Iron,1,1.0,1.2027
Mumbai,6,16.5,84.6,Washing Machine,2,10.4,6.531
Satara,10,10.1,85.0,Iron,4,15.7,15.5427
Satara,2,27.6,35.3,Water Heater (Geyser),5,1.2,2.3074
Mumbai,8,30.3,87.9,LED TV,4,3.6,0.3073
Satara,2,22.7,49.4,Washing Machine,2,0.8,0.4946
Mumbai,1,20.7,63.2,Desktop Computer,3,8.5,2.3534
Satara,5,34.9,49.4,Iron,1,0.7,0.8601
Mumbai,11,27.9,74.9,Room Heater,2,1.2,2.9234
Mumbai,2,24.5,53.0,LED TV,1,3.0,0.3095
Mumbai,7,16.1,75.1,Room Heater,1,17.2,40.5067
Satara,9,26.1,84.8,Ceiling Fan,1,13.7,1.8564
Mumbai,6,29.6,75.7,Room Heater,5,1.1,2.131
Mumbai,9,29.5,82.3,Refrigerator,2,22.5,5.3865
Satara,7,23.9,92.8,Desktop Computer,1,2.4,0.8677
Mumbai,11,31.2,69.9,Washing Machine,5,1.9,0.7972
Mumbai,3,20.8,78.4,Air Conditioner,1,21.8,56.3327
Mumbai,9,30.1,80.3,LED TV,5,4.1,0.3059
Mumbai,5,34.6,62.7,Desktop Computer,2,7.7,2.5089
Mumbai,2,26.5,51.2,Microwave Oven,3,1.2,1.5972
Satara,10,14.0,21.1,Microwave Oven,4,14.5,15.7152
Satara,2,20.9,44.2,Washing Machine,3,1.5,0.7897
Mumbai,8,30.6,86.3,Room Heater,5,1.5,2.9842
Mumbai,2,28.7,91.0,Iron,2,9.5,11.4947
Mumbai,4,29.9,59.4,Refrigerator,4,17.9,3.0667
Satara,8,26.1,76.1,Washing Machine,3,1.4,0.8043
Satara,3,27.7,32.1,Room Heater,3,4.0,8.354
Mumbai,5,33.4,74.3,Washing Machine,1,1.8,1.3845
Mumbai,9,28.3,85.8,Water Heater (Geyser),2,2.3,6.6427
Satara,5,35.2,63.9,Microwave Oven,4,1.5,1.9242
Satara,12,42.1,47.7,Desktop Computer,1,1.8,0.6611
Mumbai,9,31.3,83.3,Washing Machine,4,1.5,0.7657
Mumbai,2,28.0,52.6,Water Heater (Geyser),1,2.1,6.3381
Mumbai,10,31.9,69.9,Microwave Oven,2,0.6,0.9209
Mumbai,11,34.8,30.4,Desktop Computer,1,10.3,3.5981
Mumbai,11,27.5,63.3,Room Heater,2,4.1,9.9777
Mumbai,5,33.2,63.0,Water Heater (Geyser),4,2.3,5.5526
Satara,6,27.6,78.8,Microwave Oven,3,0.6,0.8257
Satara,9,24.1,68.1,Desktop Computer,2,5.7,1.7661
Mumbai,12,25.5,64.8,Air Conditioner,1,9.6,27.1548
Mumbai,11,30.1,65.5,Room Heater,1,5.1,13.46
Satara,10,24.0,58.0,LED TV,1,6.5,0.6773
Mumbai,10,19.1,77.2,Room Heater,3,21.4,45.1497
Satara,7,26.2,90.6,Washing Machine,5,0.8,0.3339
Satara,3,26.2,50.4,Room Heater,2,2.0,4.6924
Mumbai,2,24.4,70.7,Room Heater,1,5.3,13.358
Mumbai,8,12.1,56.7,Desktop Computer,1,19.7,6.1612
Satara,1,23.8,51.7,Ceiling Fan,5,14.0,0.7948
Satara,3,26.7,35.6,Iron,1,1.2,1.4172
Satara,8,23.0,86.7,Iron,4,1.5,1.5579
Mumbai,4,31.1,67.7,Iron,1,1.2,1.476
Mumbai,5,36.2,79.1,Desktop Computer,5,6.0,1.409
Satara,5,28.7,39.0,Microwave Oven,1,2.5,3.8168
Satara,8,26.1,90.9,Water Heater (Geyser),5,2.2,4.552
Satara,6,26.3,71.0,Air Conditioner,2,6.0,15.8596
Satara,12,22.9,34.9,Room Heater,3,1.4,2.8871
Mumbai,5,36.1,63.8,Desktop Computer,1,6.1,2.296
Satara,6,27.4,73.2,Ceiling Fan,5,11.8,0.7586
Mumbai,3,28.8,61.5,Refrigerator,3,23.6,4.7529
Satara,9,26.6,72.5,Microwave Oven,2,1.4,2.034
Mumbai,7,29.2,84.2,Microwave Oven,5,0.7,0.838
Mumbai,9,27.5,80.0,Washing Machine,5,1.9,0.8026
Satara,2,27.3,47.9,Air Conditioner,3,6.7,15.4308
Mumbai,11,28.8,59.1,Desktop Computer,4,4.5,1.142
Satara,4,33.3,43.7,Refrigerator,4,22.4,3.9299
Satara,9,32.9,26.1,LED TV,5,4.8,0.334
Mumbai,5,13.6,40.2,Refrigerator,5,21.1,2.2717
Mumbai,10,32.1,74.6,Air Conditioner,3,11.2,29.437
Satara,12,21.4,38.2,Iron,5,0.7,0.6313
Mumbai,4,32.9,64.1,LED TV,5,5.2,0.3841
Satara,6,27.7,23.2,Iron,2,3.0,3.2703
Satara,9,23.5,78.6,Refrigerator,2,23.0,5.0718
Satara,11,28.3,44.7,Air Conditioner,1,6.6,19.212
Satara,6,29.4,77.5,Washing Machine,1,1.7,1.2696
Satara,6,26.1,31.9,Iron,5,10.3,9.2644
Mumbai,3,29.1,51.1,Air Conditioner,1,9.4,27.9505
Satara,10,18.1,91.3,Desktop Computer,1,10.3,3.5883
Satara,10,25.2,67.6,Water Heater (Geyser),2,2.2,5.9494
Satara,4,32.6,40.4,LED TV,5,3.6,0.2508
Mumbai,10,30.6,84.1,LED TV,1,23.2,2.5804
Satara,9,38.2,56.8,Air Conditioner,4,22.7,57.5058
Satara,9,26.9,70.0,Air Conditioner,2,8.7,23.0946
Satara,1,21.6,37.6,LED TV,1,2.2,0.2219
Mumbai,3,29.5,61.5,Iron,4,0.7,0.7319
Satara,11,21.0,61.0,Refrigerator,2,23.8,4.934
Mumbai,11,26.8,73.7,Microwave Oven,2,1.4,2.0621
Mumbai,3,27.5,66.4,Desktop Computer,2,5.7,1.8093
Satara,1,23.3,39.6,Water Heater (Geyser),4,1.5,3.113
Satara,11,24.8,49.6,Room Heater,2,3.3,7.6034
Satara,10,13.5,73.9,Microwave Oven,4,1.2,1.4175
Satara,10,27.5,53.5,Room Heater,5,5.8,10.5657
Mumbai,2,24.3,46.5,Washing Machine,1,13.3,9.2909
Satara,8,33.6,20.6,Refrigerator,2,2.2,0.4969
Mumbai,8,31.0,95.3,Ceiling Fan,1,13.6,2.0147
Mumbai,2,27.1,75.5,Iron,4,19.2,20.0152
Mumbai,7,31.2,90.1,Refrigerator,3,23.8,5.1217
Satara,1,22.4,66.6,LED TV,2,5.0,0.472
Satara,12,26.0,42.3,Air Conditioner,3,6.1,13.5368
Satara,5,29.5,38.2,Microwave Oven,3,1.2,1.605
Satara,2,22.5,52.6,Washing Machine,2,1.6,1.0007
Mumbai,11,32.6,66.8,Refrigerator,3,21.0,4.4433
Mumbai,9,28.6,82.3,Ceiling Fan,1,7.4,1.0384
Satara,4,28.5,40.9,Washing Machine,5,0.8,0.3177
Mumbai,6,31.3,84.8,Washing Machine,3,1.1,0.661
Satara,11,22.8,50.8,Washing Machine,3,0.9,0.4906
Mumbai,3,28.7,58.1,Water Heater (Geyser),2,1.5,4.1566
Mumbai,5,36.7,70.4,Iron,2,0.5,0.6153
Satara,12,23.6,51.9,Desktop Computer,1,9.2,3.1418
Mumbai,1,24.2,67.6,Water Heater (Geyser),2,2.9,7.9209
Mumbai,8,28.4,85.0,Refrigerator,4,22.4,3.974
Mumbai,10,33.6,89.5,Water Heater (Geyser),1,0.8,2.6682
Satara,4,33.8,32.4,Water Heater (Geyser),1,2.0,6.1817
Satara,3,12.8,17.5,Ceiling Fan,5,6.5,0.2883
Satara,3,26.7,33.3,Iron,3,0.8,0.8314
Satara,3,28.2,24.5,Iron,1,0.5,0.5766
Satara,6,26.9,69.0,Room Heater,4,2.7,5.5896
Mumbai,6,45.4,59.4,Room Heater,3,22.3,56.8522
Satara,4,30.8,16.2,Microwave Oven,3,1.4,1.7468
Mumbai,2,27.1,42.0,Refrigerator,4,21.0,3.3779
Satara,5,32.2,49.4,Desktop Computer,1,6.1,2.1944
Satara,10,28.6,71.9,Water Heater (Geyser),3,2.6,6.7251
Satara,5,34.0,46.9,Washing Machine,5,1.6,0.6698
Mumbai,2,21.9,67.7,LED TV,1,5.1,0.5355
Satara,8,25.1,88.7,Washing Machine,4,0.9,0.4611
Satara,7,23.8,86.6,Iron,5,0.9,0.8841
Mumbai,5,38.2,70.5,Air Conditioner,4,6.4,16.3962
Satara,4,31.0,37.2,Desktop Computer,2,5.6,1.7729
Satara,6,27.7,79.5,LED TV,4,3.6,0.2949
Mumbai,8,27.9,76.5,Water Heater (Geyser),1,1.9,5.8809
Satara,2,24.4,50.8,Room Heater,5,5.7,10.2355
Satara,1,26.1,40.4,LED TV,1,6.1,0.6182
Satara,11,20.0,32.2,Room Heater,5,16.6,27.1211
Mumbai,5,30.9,70.2,Air Conditioner,3,6.6,16.8668
Satara,6,25.8,78.2,Iron,3,1.0,1.1238
Mumbai,2,26.8,46.2,LED TV,3,4.6,0.3967
Satara,5,32.6,60.8,Water Heater (Geyser),1,2.8,8.9688
Mumbai,3,33.0,46.7,Washing Machine,4,7.5,3.7143
Mumbai,11,28.6,63.7,Iron,1,0.9,1.1077
Satara,4,31.1,29.4,LED TV,4,3.8,0.293
Satara,7,26.6,81.4,Microwave Oven,2,0.7,1.0551
Satara,4,10.9,44.9,Refrigerator,1,7.7,1.5334
Satara,3,44.1,75.0,Water Heater (Geyser),4,20.0,53.3798
Mumbai,10,30.5,73.4,Microwave Oven,1,0.8,1.3071
Satara,4,31.3,32.9,Microwave Oven,5,1.4,1.5737
Mumbai,5,30.7,62.8,Desktop Computer,4,6.7,1.7059
Satara,6,28.6,67.0,Ceiling Fan,3,14.6,1.4838
Satara,9,12.4,50.1,LED TV,1,6.0,0.589
Mumbai,10,29.0,83.5,Ceiling Fan,5,12.1,0.8149
Satara,10,30.0,56.3,Water Heater (Geyser),5,2.5,4.9825
Satara,3,25.1,27.3,Room Heater,2,3.3,7.2154
Mumbai,2,46.1,39.4,Microwave Oven,5,4.5,5.3223
Mumbai,4,32.6,65.6,Ceiling Fan,2,5.5,0.6986
Mumbai,4,28.9,71.7,Refrigerator,4,21.0,3.642
Satara,2,18.7,69.1,LED TV,4,5.1,0.3936
Satara,8,23.2,86.0,Ceiling Fan,2,14.1,1.5681
Satara,8,30.2,83.4,Desktop Computer,2,5.2,1.7551
Mumbai,4,31.0,58.9,Washing Machine,2,1.8,1.18
Satara,10,23.4,67.0,Refrigerator,3,22.0,4.1181
Satara,7,24.9,85.7,Iron,2,0.6,0.71
Mumbai,8,15.6,78.4,Room Heater,1,11.4,26.6892
Satara,5,29.0,59.8,Desktop Computer,4,8.6,2.1543
Satara,5,35.1,40.6,Air Conditioner,3,2.5,6.6134
Mumbai,10,31.2,69.5,Washing Machine,1,0.9,0.6751
Mumbai,8,25.9,39.8,Iron,2,8.0,8.7975
Satara,4,30.4,42.2,Microwave Oven,1,1.1,1.6896
Mumbai,12,29.3,67.9,Refrigerator,1,20.4,5.4002
Mumbai,12,23.2,47.9,Refrigerator,2,22.4,4.685
Satara,7,26.2,72.5,Room Heater,2,21.4,51.3812
Satara,9,25.8,78.5,Ceiling Fan,5,14.5,0.9079
Satara,1,23.1,48.6,Refrigerator,4,20.6,3.2262
Mumbai,2,28.4,55.9,Microwave Oven,5,0.6,0.6832
Satara,8,27.9,87.9,Iron,2,0.6,0.724
Satara,10,32.9,45.0,Water Heater (Geyser),5,1.7,3.5996
Mumbai,9,21.0,18.9,Air Conditioner,1,15.8,37.5706
Mumbai,10,32.6,73.4,Desktop Computer,4,4.1,1.0699
Satara,8,25.8,75.7,Air Conditioner,3,3.2,7.5368
Satara,5,31.1,60.2,Ceiling Fan,2,6.4,0.7718
Mumbai,12,12.2,34.4,Microwave Oven,5,9.6,9.5561
Satara,1,22.4,52.2,LED TV,3,4.7,0.3948
Satara,7,22.7,79.8,Refrigerator,1,23.8,5.9022
Mumbai,12,25.2,56.1,Room Heater,2,2.0,4.6065
Satara,6,28.8,45.8,Iron,2,19.8,22.2985
Satara,8,37.4,56.5,Room Heater,3,17.6,41.1678
Mumbai,6,29.9,80.2,Water Heater (Geyser),5,1.7,3.5396
Satara,6,31.6,71.6,Refrigerator,3,21.6,4.6178
Mumbai,2,25.0,59.3,Refrigerator,4,20.2,3.2556
Mumbai,7,10.1,84.7,Water Heater (Geyser),2,8.2,18.8105
Mumbai,8,28.1,85.8,Desktop Computer,4,8.5,2.2484
Mumbai,10,31.2,77.0,Iron,2,0.9,1.0861
Mumbai,3,27.7,66.3,Water Heater (Geyser),2,1.0,2.8179
Satara,5,30.7,46.9,Microwave Oven,5,0.3,0.3389
Satara,1,23.0,44.3,LED TV,5,5.8,0.3961
Satara,2,23.7,34.2,LED TV,5,3.0,0.2015
Mumbai,1,24.8,59.6,Room Heater,2,1.9,4.3559
Mumbai,4,30.4,76.3,Washing Machine,2,1.2,0.8152
Satara,5,28.4,42.5,Air Conditioner,4,9.5,20.0123
Satara,1,33.7,86.0,Air Conditioner,1,1.5,5.1994
Mumbai,5,33.5,64.8,Refrigerator,1,23.1,6.4414
Satara,10,15.8,79.7,Washing Machine,1,7.3,4.9897
Mumbai,10,33.4,94.8,LED TV,2,1.3,0.1363
Mumbai,9,33.3,50.8,Water Heater (Geyser),5,14.7,31.2987
Satara,2,22.5,51.0,Ceiling Fan,5,11.9,0.6704
Mumbai,8,28.9,88.1,Water Heater (Geyser),4,1.0,2.3771
Mumbai,3,29.5,68.6,Air Conditioner,1,6.3,19.7272
Satara,9,25.2,79.2,Air Conditioner,1,8.9,25.3881
Mumbai,5,32.7,66.9,LED TV,4,2.8,0.227
Mumbai,8,42.9,73.0,Ceiling Fan,3,5.5,0.6927
Satara,12,17.2,46.3,Washing Machine,5,1.9,0.7119
Satara,8,24.8,84.2,Room Heater,1,20.1,52.5671
Satara,12,17.0,39.5,Ceiling Fan,1,14.6,1.5842
Satara,5,12.7,82.1,Iron,5,7.2,6.8183
Satara,5,33.4,61.0,Air Conditioner,3,5.3,13.876
Mumbai,10,30.2,75.9,Room Heater,4,2.9,6.1748
Mumbai,9,29.2,77.4,Refrigerator,1,21.9,5.8992
Mumbai,10,26.9,78.0,Water Heater (Geyser),1,2.2,6.6607
Satara,3,30.0,21.1,Room Heater,5,5.6,10.0553
Mumbai,1,25.2,62.3,Refrigerator,5,23.2,3.1397
Mumbai,4,31.0,70.2,Iron,4,0.8,0.8393
Mumbai,1,42.6,69.2,Iron,3,20.2,23.6344
Mumbai,3,35.4,63.8,Room Heater,3,15.6,36.6201
Satara,12,26.4,69.9,Microwave Oven,2,1.0,1.4907
Satara,8,23.3,84.0,Ceiling Fan,5,6.0,0.3699
Mumbai,5,41.5,81.9,Ceiling Fan,2,19.6,2.8823
Mumbai,6,28.3,87.3,Desktop Computer,4,9.4,2.4413
Mumbai,2,30.8,58.7,Microwave Oven,4,2.6,3.3097
Mumbai,2,26.4,63.1,Iron,4,1.1,1.1196
Satara,2,26.6,86.4,Desktop Computer,4,15.9,4.1051
Satara,7,25.2,88.5,Refrigerator,2,21.9,4.9824
Satara,4,15.0,31.3,Washing Machine,1,3.2,2.0387
Satara,9,26.3,77.2,Room Heater,2,4.0,9.9319
Mumbai,6,31.0,85.1,Desktop Computer,3,7.7,2.3248
Satara,4,30.9,40.8,Water Heater (Geyser),5,2.1,4.1936
Mumbai,7,39.7,31.5,Washing Machine,2,7.2,4.628
Mumbai,12,14.5,69.8,Microwave Oven,4,23.2,26.7811
Mumbai,5,29.5,72.6,Room Heater,5,3.7,7.0952
Satara,6,30.0,67.4,Ceiling Fan,3,11.5,1.1952
Satara,4,25.2,37.0,Iron,1,3.6,4.2089
Satara,7,26.1,84.2,Ceiling Fan,2,8.2,0.9686
Satara,6,28.4,75.2,Air Conditioner,5,6.6,12.298
Satara,9,25.6,83.2,Refrigerator,4,20.5,3.4818
Satara,5,24.6,46.2,Ceiling Fan,3,23.8,2.1609
Mumbai,2,25.2,51.2,Ceiling Fan,3,11.9,1.1097
Satara,4,32.5,35.6,Desktop Computer,4,8.5,2.0535
Mumbai,10,30.2,89.2,Desktop Computer,5,9.4,2.1658
Mumbai,11,31.9,71.6,Refrigerator,4,21.3,3.8331
Mumbai,9,30.0,78.5,Washing Machine,5,1.3,0.5529
Satara,3,26.7,40.2,Desktop Computer,3,4.9,1.3315
Mumbai,10,11.5,62.1,Water Heater (Geyser),2,20.8,47.9507
Mumbai,4,46.4,55.2,Ceiling Fan,1,22.0,3.7457
Satara,12,18.2,37.0,Air Conditioner,2,5.8,11.9761
Mumbai,3,44.1,67.5,Water Heater (Geyser),2,21.2,70.0831
Mumbai,1,22.9,57.3,Ceiling Fan,3,11.7,1.0701
Satara,8,25.4,76.0,Refrigerator,5,22.5,3.1232
Satara,9,24.2,85.8,Washing Machine,4,0.7,0.3488
Mumbai,4,29.9,61.1,Washing Machine,2,1.3,0.8652
Mumbai,9,28.1,87.9,LED TV,4,2.8,0.2317
Satara,6,27.7,82.0,Washing Machine,3,1.1,0.6431
Mumbai,9,40.3,54.6,Washing Machine,4,9.6,4.9835
Satara,2,18.6,24.9,Iron,5,0.6,0.5313
Satara,4,32.6,37.3,Air Conditioner,3,5.8,14.7262
Mumbai,5,30.2,29.1,Microwave Oven,5,15.4,16.9806
Satara,10,28.3,80.1,Washing Machine,4,2.0,1.0039
Satara,6,26.7,79.1,Room Heater,4,3.9,8.1467
Satara,4,10.6,19.1,Microwave Oven,3,21.9,25.2421
Satara,5,44.0,49.3,Iron,2,14.6,17.4953
Satara,9,21.7,66.6,Refrigerator,5,10.7,1.4064
Mumbai,3,27.6,52.8,LED TV,4,6.7,0.5347
Satara,5,32.6,50.5,Desktop Computer,4,4.1,1.0555
Satara,12,20.8,60.0,Washing Machine,5,0.7,0.2739
Satara,12,23.7,47.9,LED TV,1,4.7,0.4803
Mumbai,4,31.6,68.2,Iron,3,0.8,0.8931
Mumbai,11,30.7,54.8,Room Heater,2,4.9,11.6499
Satara,12,37.5,92.6,Microwave Oven,2,18.0,29.1419
Mumbai,9,43.8,80.4,Washing Machine,5,14.0,6.5649
Satara,10,28.5,73.1,Desktop Computer,3,8.0,2.3567
Mumbai,2,12.8,71.3,Desktop Computer,2,10.0,2.931
Mumbai,3,37.2,50.0,Room Heater,1,10.0,27.5894
Satara,4,31.9,39.7,Microwave Oven,5,0.9,1.015
Mumbai,7,28.5,93.7,Air Conditioner,5,8.1,15.699
Satara,4,43.7,50.5,Microwave Oven,4,23.7,31.4277
Satara,2,19.7,45.6,LED TV,1,4.7,0.4646
Satara,11,22.8,61.1,Desktop Computer,3,21.6,5.9533
Mumbai,3,23.4,65.4,Water Heater (Geyser),3,1.8,4.3691
Mumbai,12,25.2,56.0,LED TV,5,7.9,0.5492
Satara,2,18.8,42.2,Desktop Computer,5,3.6,0.7256
Satara,8,30.6,26.5,Washing Machine,3,13.8,7.6121
Mumbai,6,31.0,77.6,Water Heater (Geyser),5,0.6,1.276
Satara,2,46.6,76.1,Water Heater (Geyser),5,22.1,55.1376
Mumbai,3,28.6,52.1,Microwave Oven,5,0.5,0.5647
Satara,2,31.6,21.3,Ceiling Fan,2,16.0,1.8685
Mumbai,7,29.0,90.0,Microwave Oven,1,1.2,1.9704
Mumbai,1,25.0,66.2,LED TV,4,7.1,0.5679
Satara,3,30.1,31.7,Room Heater,2,9.3,21.8091
Mumbai,9,26.8,75.4,Iron,2,1.1,1.2757
Satara,6,31.4,19.9,Washing Machine,1,22.1,15.353
Satara,4,33.0,32.4,Washing Machine,1,1.1,0.8089
Mumbai,8,12.2,53.8,Refrigerator,2,23.0,4.1337
Satara,7,24.6,87.1,Refrigerator,4,23.1,3.8692
Satara,11,45.1,63.1,Ceiling Fan,5,14.7,1.1867
Satara,2,25.7,47.0,Air Conditioner,2,2.4,5.9493
Mumbai,10,33.8,79.6,Refrigerator,2,22.9,5.8416
Satara,7,24.1,76.4,LED TV,5,8.0,0.5769
Satara,2,15.8,85.6,Ceiling Fan,1,0.8,0.0898
Satara,8,24.1,84.7,Washing Machine,3,0.5,0.2863
Mumbai,6,30.0,82.3,LED TV,1,4.2,0.4628
Satara,8,29.7,81.1,Iron,1,14.9,18.9579
Mumbai,9,26.7,85.1,Room Heater,1,2.6,6.8544
Mumbai,4,32.6,75.3,Iron,2,1.0,1.214
Mumbai,10,28.8,73.1,Iron,5,0.3,0.2913
Mumbai,10,28.9,83.3,Microwave Oven,5,0.8,0.9333
Satara,1,18.8,40.2,Ceiling Fan,4,8.1,0.5468
Mumbai,12,25.5,65.5,Room Heater,2,1.5,3.5335
Mumbai,12,27.9,48.3,Microwave Oven,2,1.3,1.8451
Satara,6,39.7,70.9,LED TV,3,6.4,0.6074
Satara,1,22.4,39.7,Microwave Oven,5,1.2,1.2566
Satara,11,32.4,55.5,Microwave Oven,2,13.1,20.0148
Satara,1,45.5,31.9,Washing Machine,3,12.0,7.213
Satara,7,23.7,93.0,Air Conditioner,5,5.1,8.9506
Satara,12,23.8,56.8,Iron,2,0.8,0.9141
Satara,6,27.2,65.3,Air Conditioner,2,3.1,8.2416
Mumbai,3,34.9,48.3,Water Heater (Geyser),1,4.7,15.2533
Mumbai,7,29.4,92.2,LED TV,3,4.2,0.3948
Mumbai,11,29.9,67.5,Refrigerator,3,20.5,4.2915
Mumbai,7,28.3,90.0,Microwave Oven,1,0.8,1.2925
Satara,3,30.3,75.6,Water Heater (Geyser),1,14.1,44.4603
Satara,4,30.0,30.5,Desktop Computer,3,3.0,0.8263
Satara,7,26.0,89.7,Room Heater,1,2.4,6.3921
Satara,9,27.2,81.2,Washing Machine,2,0.5,0.3304
Satara,10,25.9,46.8,Water Heater (Geyser),4,1.3,2.7874
Mumbai,7,30.7,87.4,Water Heater (Geyser),4,1.2,2.9025
Satara,10,27.0,59.8,Room Heater,3,4.1,8.9209
Satara,9,28.3,68.4,Iron,3,0.5,0.5492
Mumbai,7,44.9,23.8,LED TV,5,20.9,1.4969
Satara,12,15.5,82.5,Air Conditioner,5,20.9,29.3334
Satara,7,24.6,91.6,Air Conditioner,3,3.6,8.2878
Mumbai,3,29.7,63.5,Refrigerator,1,23.6,6.1586
Mumbai,9,26.9,84.6,Refrigerator,2,22.1,5.1317
Satara,6,22.3,67.2,Water Heater (Geyser),1,24.0,69.56
Mumbai,7,30.8,79.4,Washing Machine,2,0.9,0.6086
Satara,5,34.7,44.7,Air Conditioner,5,5.1,10.0991
Mumbai,1,25.1,63.7,Water Heater (Geyser),3,2.4,5.9217
Mumbai,5,32.0,71.5,Air Conditioner,5,4.5,9.1431
Mumbai,10,30.3,70.8,Water Heater (Geyser),2,2.7,7.9336
Satara,3,42.0,29.4,Washing Machine,1,19.3,14.5654
Satara,4,27.4,30.7,Air Conditioner,5,11.7,19.8995
Satara,4,31.0,53.0,LED TV,2,3.6,0.3424
Mumbai,3,25.4,65.5,Refrigerator,4,23.4,3.7583
Mumbai,3,27.5,68.7,Iron,3,0.8,0.8826
Satara,11,22.3,52.7,Room Heater,2,1.6,3.6191
Satara,4,32.6,34.4,Desktop Computer,3,5.7,1.5812
Satara,7,21.8,87.6,LED TV,1,8.1,0.8665
Mumbai,5,34.3,82.2,LED TV,4,6.8,0.5853
Satara,10,21.8,78.2,Ceiling Fan,3,14.7,1.3611
Mumbai,9,28.2,82.4,Room Heater,3,3.2,7.3369
Satara,7,18.6,60.2,Refrigerator,2,5.1,1.0375
Satara,8,22.9,82.0,Refrigerator,1,21.0,5.159
Mumbai,12,12.3,26.2,Room Heater,4,7.3,12.0855
Satara,5,26.1,47.2,Ceiling Fan,1,10.2,1.2952
Satara,4,31.1,33.1,Iron,5,1.1,1.0142
Satara,11,24.1,52.3,Washing Machine,4,1.2,0.5651
Satara,6,23.1,75.2,Air Conditioner,4,3.5,6.7118
Mumbai,10,39.6,45.2,Washing Machine,1,0.7,0.5278
Satara,5,47.3,80.6,LED TV,5,6.8,0.5304
Satara,8,17.9,35.3,Water Heater (Geyser),2,6.7,15.7425
Satara,10,27.8,72.3,Air Conditioner,1,11.4,35.1139
Satara,9,46.5,73.6,Microwave Oven,4,1.6,2.2286
Mumbai,7,26.7,43.6,Iron,3,17.8,19.0339
Satara,7,22.9,87.2,LED TV,1,6.6,0.7092
Mumbai,8,22.6,71.7,Desktop Computer,3,23.0,6.4343
Mumbai,4,34.0,68.6,Washing Machine,5,0.7,0.2997
Mumbai,2,38.5,58.7,Washing Machine,4,5.3,2.7775
Mumbai,6,37.3,58.8,Refrigerator,1,11.0,3.1002
Satara,9,23.6,57.6,Ceiling Fan,3,11.1,1.0266
Satara,7,26.7,93.5,Ceiling Fan,5,4.9,0.3204
Satara,6,28.5,81.6,Microwave Oven,4,0.7,0.8977
Satara,9,25.9,80.9,Iron,3,0.8,0.8857
Mumbai,6,43.1,16.5,LED TV,2,13.3,1.3009
Satara,4,26.8,34.3,Microwave Oven,3,0.8,1.0272
Satara,10,18.2,45.6,Water Heater (Geyser),1,10.7,28.0842
Mumbai,7,27.7,85.0,Ceiling Fan,2,15.3,1.8532
Mumbai,7,47.0,66.9,Room Heater,1,10.7,32.4582
Satara,1,21.1,37.4,Water Heater (Geyser),1,2.3,6.2192
Mumbai,3,29.4,63.6,Room Heater,5,3.6,6.7821
Satara,10,28.2,60.3,Refrigerator,1,21.1,5.4224
Mumbai,4,31.1,67.7,LED TV,5,4.1,0.2974
Satara,3,25.5,29.2,Water Heater (Geyser),2,2.6,6.686
Satara,8,27.6,77.9,Refrigerator,5,20.3,2.851
Mumbai,11,14.7,18.7,Air Conditioner,5,20.5,25.2784
Satara,3,27.9,37.0,Room Heater,1,2.3,5.6981
Satara,12,22.8,51.9,Desktop Computer,3,8.1,2.1448
Mumbai,7,29.1,91.6,Room Heater,1,3.0,8.0673
Mumbai,4,30.9,63.0,Air Conditioner,1,2.9,9.1801
Satara,10,28.8,63.8,Iron,3,0.8,0.8642
